Formula,avg % of optimum found,exact optimums found,blunders
wuf50-0683.mwcnf,98.77974969224456,42,0
wuf50-0129.mwcnf,98.08362255476426,19,0
wuf50-059.mwcnf,91.46433732935463,0,0
wuf50-0290.mwcnf,95.31880841155841,2,0
wuf50-0222.mwcnf,84.79860463133564,0,0
wuf50-0588.mwcnf,93.20643878749065,0,0
wuf50-0960.mwcnf,97.12727272727273,11,0
wuf50-070.mwcnf,94.75459057721329,5,0
wuf50-0137.mwcnf,87.53896996131542,0,0
wuf50-012.mwcnf,91.68359126121673,0,0
wuf50-0328.mwcnf,88.94921664312315,0,0
wuf50-0151.mwcnf,98.86274509803921,34,0
wuf50-0369.mwcnf,98.66655763978609,51,0
wuf50-0887.mwcnf,86.71284638711701,0,0
wuf50-063.mwcnf,95.69907984088078,4,0
wuf50-0906.mwcnf,87.4863006843073,1,0
wuf50-0199.mwcnf,90.45086768340137,0,0
wuf50-0126.mwcnf,90.83988243245756,1,0
wuf50-035.mwcnf,83.94391275980986,0,0
wuf50-0819.mwcnf,96.0647288169266,5,0
wuf50-0257.mwcnf,84.35119006946817,1,0
wuf50-0303.mwcnf,89.40865920285233,1,0
wuf50-0228.mwcnf,96.05172413793103,6,0
wuf50-0463.mwcnf,90.69754548988394,1,0
wuf50-0561.mwcnf,91.69323919575424,0,0
wuf50-045.mwcnf,94.6452140077821,2,0
wuf50-0970.mwcnf,88.68185512789863,0,0
wuf50-041.mwcnf,93.57779182596305,3,0
wuf50-0695.mwcnf,89.23624376116828,0,0
wuf50-0475.mwcnf,83.65830202707991,0,0
wuf50-0299.mwcnf,87.73498714116003,0,0
wuf50-0537.mwcnf,90.8514907559092,1,0
wuf50-0892.mwcnf,94.2284112950248,1,0
wuf50-0314.mwcnf,81.55138139782608,0,0
wuf50-0654.mwcnf,92.32752564803573,0,0
wuf50-0323.mwcnf,90.51736120124752,0,0
wuf50-098.mwcnf,82.15197099939219,0,0
wuf50-0491.mwcnf,88.14018989670993,4,0
wuf50-0460.mwcnf,93.37755162566836,0,0
wuf50-0374.mwcnf,97.25475757575758,8,0
wuf50-0302.mwcnf,95.56259996858702,3,0
wuf50-0969.mwcnf,87.3493106568313,2,0
wuf50-0733.mwcnf,71.2940672041758,1,0
wuf50-0178.mwcnf,68.9822901732785,0,0
wuf50-0136.mwcnf,76.3935693972207,0,0
wuf50-0642.mwcnf,96.9237379993806,29,0
wuf50-0551.mwcnf,94.4545263655214,2,0
wuf50-088.mwcnf,96.5150267737617,11,0
wuf50-0341.mwcnf,96.48991245791245,3,0
wuf50-0203.mwcnf,98.78761061946904,52,0
wuf50-0519.mwcnf,73.70879733709765,0,0
wuf50-081.mwcnf,92.51505172593534,0,0
wuf50-0371.mwcnf,85.97331473610801,0,0
wuf50-0589.mwcnf,86.61106985166948,2,0
wuf50-0141.mwcnf,83.48164296500339,0,0
wuf50-0182.mwcnf,95.80797429257791,2,0
wuf50-0598.mwcnf,76.31165099522563,0,0
wuf50-0743.mwcnf,86.32049283530188,1,0
wuf50-0415.mwcnf,93.22913901049759,1,0
wuf50-0702.mwcnf,79.2701837197464,4,0
wuf50-0308.mwcnf,95.41586188422123,0,0
wuf50-0722.mwcnf,88.79113675521897,0,0
wuf50-0587.mwcnf,98.67427450330783,43,0
wuf50-0895.mwcnf,95.74728293438292,4,0
wuf50-0641.mwcnf,79.85724527209987,0,0
wuf50-086.mwcnf,88.52323152667363,4,0
wuf50-0233.mwcnf,87.79832368756561,0,0
